code_metier;nom_inventaire;code_inventaire;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;nature_localisation;x_wgs84;y_wgs84;fiche_risque
SSP3893425;BASIAS;IDF9304386;DECOLLETAGE DES METAUX ET ALLIAGES;107 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.446488;48.87051;https://fiches-risques.brgm.fr/georisques/casias/SSP3893425
SSP3893426;BASIAS;IDF9304387;FONDERIE DE METAUX NON FERREUX;12 rue PLATRIERES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4464657;48.854286;https://fiches-risques.brgm.fr/georisques/casias/SSP3893426
SSP3893427;BASIAS;IDF9304388;"TRAVAIL DES METAUX ; FABRICATION DE TONNELETS EN ACIER";17 rue RAPATEL;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4468954;48.85747;https://fiches-risques.brgm.fr/georisques/casias/SSP3893427
SSP3893428;BASIAS;IDF9304389;"DEPOT ET TRIAGE DE CHIFFONS ; DLI ; FABRICATION DE PRODUITS CAPILLAIRES";98 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4469512;48.870483;https://fiches-risques.brgm.fr/georisques/casias/SSP3893428
SSP3893429;BASIAS;IDF9304390;DECOLLETAGE DES METAUX;66 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.447068;48.86784;https://fiches-risques.brgm.fr/georisques/casias/SSP3893429
SSP3893430;BASIAS;IDF9304391;MECANIQUE GENERALE;54 rue HANOTS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4474432;48.871075;https://fiches-risques.brgm.fr/georisques/casias/SSP3893430
SSP3893431;BASIAS;IDF9304392;GARAGE AUTOMOBILE;18 rue BAUDIN;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4477627;48.867603;https://fiches-risques.brgm.fr/georisques/casias/SSP3893431
SSP3893432;BASIAS;IDF9304393;"LYCEE D'ENSEIGNEMENT GENERAL ET TECHNIQUE ; TRANSFORMATEUR AU PCB";1 rue DOMBASLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4477696;48.864582;https://fiches-risques.brgm.fr/georisques/casias/SSP3893432
SSP3893433;BASIAS;IDF9304394;FONDERIE DE METAUX ET ALLIAGES;14 rue DANTON;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4478807;48.865536;https://fiches-risques.brgm.fr/georisques/casias/SSP3893433
SSP3893434;BASIAS;IDF9304395;FONDERIE;103 rue MOLIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4489205;48.94609;https://fiches-risques.brgm.fr/georisques/casias/SSP3893434
SSP3893435;BASIAS;IDF9304396;VERNISSAGE;14 avenue COLONEL FABIEN;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4488275;48.87433;https://fiches-risques.brgm.fr/georisques/casias/SSP3893435
SSP3893436;BASIAS;IDF9304397;APPLICATION DE VERNIS;32 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4491298;48.869358;https://fiches-risques.brgm.fr/georisques/casias/SSP3893436
SSP3893437;BASIAS;IDF9304398;DEPOT DE VEHICULES HORS D'USAGE;31 bis rue CHARMES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4493313;48.855923;https://fiches-risques.brgm.fr/georisques/casias/SSP3893437
SSP3893438;BASIAS;IDF9304399;FONDERIE D'ALUMINIUM;16 rue MIRABEAU;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4499688;48.866604;https://fiches-risques.brgm.fr/georisques/casias/SSP3893438
SSP3893439;BASIAS;IDF9304400;DEPOT DE FERRAILLES;54 rue AQUEDUC;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4504693;48.870895;https://fiches-risques.brgm.fr/georisques/casias/SSP3893439
SSP3893440;BASIAS;IDF9304401;"FABRICATION DE SIEGES, CHAISES ET FAUTEUILS";4 rue DESIRE CHARTON;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4506378;48.867107;https://fiches-risques.brgm.fr/georisques/casias/SSP3893440
SSP3893441;BASIAS;IDF9304402;"DECOLLETAGE, MEULAGE, POLISSAGE";50 avenue COLONEL FABIEN;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4509676;48.874176;https://fiches-risques.brgm.fr/georisques/casias/SSP3893441
SSP3893442;BASIAS;IDF9304403;GARAGE POIDS LOURDS;58 rue RAMENAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4509792;48.873314;https://fiches-risques.brgm.fr/georisques/casias/SSP3893442
SSP3893443;BASIAS;IDF9304404;CARROSSERIE AUTOMOBILE;62 rue RAMENAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4511023;48.873493;https://fiches-risques.brgm.fr/georisques/casias/SSP3893443
SSP3893444;BASIAS;IDF9304405;FABRICATION ET GROS DE PRODUITS CHIQUES;64 rue RAMENAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4511979;48.87356;https://fiches-risques.brgm.fr/georisques/casias/SSP3893444
SSP3893445;BASIAS;IDF9304406;"MECANIQUE GENERALE ; DLI";111 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4515586;48.8644;https://fiches-risques.brgm.fr/georisques/casias/SSP3893445
SSP3893446;BASIAS;IDF9304407;TOLERIE - CARROSSERIE AUTOMOBILE;18 rue CAPITAINE GUYNEMER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4521432;48.869686;https://fiches-risques.brgm.fr/georisques/casias/SSP3893446
SSP3893447;BASIAS;IDF9304408;"IMPRIMERIE ; DLI ; DECAPAGE DES METAUX";88 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4524605;48.871296;https://fiches-risques.brgm.fr/georisques/casias/SSP3893447
SSP3893448;BASIAS;IDF9304409;CASSE AUTOMOBILE;97 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4524758;48.871998;https://fiches-risques.brgm.fr/georisques/casias/SSP3893448
SSP3893449;BASIAS;IDF9304410;"GARAGE AUTOMOBILE ; DLI";113 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4528723;48.872528;https://fiches-risques.brgm.fr/georisques/casias/SSP3893449
SSP3893450;BASIAS;IDF9304411;DEPOT DE FERRAILLES;101 rue SAINT-DENIS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.453094;48.874092;https://fiches-risques.brgm.fr/georisques/casias/SSP3893450
SSP3893451;BASIAS;IDF9304412;"MECANIQUE, CARROSSERIE, PEINTURE ; TRAVAIL DU BOIS";133 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4533916;48.873077;https://fiches-risques.brgm.fr/georisques/casias/SSP3893451
SSP3893452;BASIAS;IDF9304413;BUANDERIE - TEINTURERIE;146 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.454314;48.865322;https://fiches-risques.brgm.fr/georisques/casias/SSP3893452
SSP3893453;BASIAS;IDF9304414;FABRICATION ET GROS PARFUMERIE ET COSMETIQUES;10 rue SAINT JUST;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4545147;48.86374;https://fiches-risques.brgm.fr/georisques/casias/SSP3893453
SSP3893454;BASIAS;IDF9304415;CARROSSERIE AUTOMOBILE;86 avenue COLONEL FABIEN;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4546392;48.87607;https://fiches-risques.brgm.fr/georisques/casias/SSP3893454
SSP3893455;BASIAS;IDF9304416;STOCKAGE ET RECUPERATION DE DECHETS DE METAUX ET ALLIAGES;36 rue NEFLIERS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4554245;48.86809;https://fiches-risques.brgm.fr/georisques/casias/SSP3893455
SSP3893456;BASIAS;IDF9304417;MECANIQUE ET TOLERIE INDUSTRIELLE;143 bis rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4543426;48.8659;https://fiches-risques.brgm.fr/georisques/casias/SSP3893456
SSP3893465;BASIAS;IDF9304426;DEPOT D'EPAVES AUTOMOBILES;87 rue PIERRE DE MONTREUIL;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4597514;48.86483;https://fiches-risques.brgm.fr/georisques/casias/SSP3893465
SSP3893457;BASIAS;IDF9304418;"METALLISATION ; TRAITEMENTS DES METAUX";74 rue SAINT-DENIS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4562101;48.871677;https://fiches-risques.brgm.fr/georisques/casias/SSP3893457
SSP3893458;BASIAS;IDF9304419;GARAGE AUTOMOBILE;62 rue SAINT-DENIS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4566188;48.871517;https://fiches-risques.brgm.fr/georisques/casias/SSP3893458
SSP3893459;BASIAS;IDF9304420;GARAGE AUTOMOBILE;226 boulevard ARISTIDE BRIAND;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4568496;48.876785;https://fiches-risques.brgm.fr/georisques/casias/SSP3893459
SSP3893460;BASIAS;IDF9304421;"FONDERIE D'ALUMINIUM ; EMPLOI DE LIQUIDES HALOGENES";119 rue BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4585025;48.878143;https://fiches-risques.brgm.fr/georisques/casias/SSP3893460
SSP3893461;BASIAS;IDF9304422;CARROSSERIE AUTOMOBILE;2 ter rue HAIES FLEURIES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4587746;48.87226;https://fiches-risques.brgm.fr/georisques/casias/SSP3893461
SSP3893462;BASIAS;IDF9304423;FONDERIE D'ALUMINIUM;114 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.459074;48.8777;https://fiches-risques.brgm.fr/georisques/casias/SSP3893462
SSP3893463;BASIAS;IDF9304424;"DEPOT DE FERRAILLES ; DEPOT DE CHARBON";204 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4592817;48.8678;https://fiches-risques.brgm.fr/georisques/casias/SSP3893463
SSP3893464;BASIAS;IDF9304425;TRAITEMENT DE SURFACE;5 rue JARDINS DUFOUR;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.460045;48.86789;https://fiches-risques.brgm.fr/georisques/casias/SSP3893464
SSP3893466;BASIAS;IDF9304427;"COMBUSTIBLES FIOUL, BOIS, CHARBON";144 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4607096;48.877422;https://fiches-risques.brgm.fr/georisques/casias/SSP3893466
SSP3893467;BASIAS;IDF9304428;"LOCATION DE BENNES POUR LES CHANTIERS ; TRI DES DECHETS";76 rue SAINT-ANTOINE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4607067;48.865353;https://fiches-risques.brgm.fr/georisques/casias/SSP3893467
SSP3893468;BASIAS;IDF9304429;"TRAITEMENT ELECTROLYTIQUE DES METAUX ; POLISSAGE";148 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4609957;48.877365;https://fiches-risques.brgm.fr/georisques/casias/SSP3893468
SSP3893469;BASIAS;IDF9304430;NICKELAGE DES METAUX ET ALLIAGES;66 rue EDOUARD BRANLY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4612672;48.871487;https://fiches-risques.brgm.fr/georisques/casias/SSP3893469
SSP3893470;BASIAS;IDF9304431;DEPOT DE FERRAILLES;78 rue NOUVELLE FRANCE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4615114;48.86548;https://fiches-risques.brgm.fr/georisques/casias/SSP3893470
SSP3893471;BASIAS;IDF9304432;"TEINTURERIE PRESSSING ; EMPLOI DE LIQUIDES HALOGENES";160 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4617453;48.87723;https://fiches-risques.brgm.fr/georisques/casias/SSP3893471
SSP3893472;BASIAS;IDF9304433;"COLLEGE D'ENSEIGNEMENT GENERAL ; TRANSFORMATEUR AU PCB";87 rue LE NAIN DE TILLEMONT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.462177;48.8592;https://fiches-risques.brgm.fr/georisques/casias/SSP3893472
SSP3893473;BASIAS;IDF9304434;DECOUPAGE ET TRAITEMENT DES METAUX;40 rue ROCHES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.462347;48.872643;https://fiches-risques.brgm.fr/georisques/casias/SSP3893473
SSP3893474;BASIAS;IDF9304435;"FABRICATION DE SIEGES, CHAISES ET FAUTEUILS";15 rue NOUVELLE FRANCE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4628677;48.868237;https://fiches-risques.brgm.fr/georisques/casias/SSP3893474
SSP3893475;BASIAS;IDF9304436;DEPOT DE FERRAILLES;61 rue ANATOLE FRANCE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4632218;48.86277;https://fiches-risques.brgm.fr/georisques/casias/SSP3893475
SSP3893476;BASIAS;IDF9304437;DECHARGE DE VEHICULES AUTOMOBILES USAGES; rue SAINT-ANTOINE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4632568;48.865772;https://fiches-risques.brgm.fr/georisques/casias/SSP3893476
SSP3893477;BASIAS;IDF9304438;"PLATRE ; CIMENT ; POLYSTYRENE";188 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4635434;48.876644;https://fiches-risques.brgm.fr/georisques/casias/SSP3893477
SSP3893478;BASIAS;IDF9304439;DECOUPAGE ET EMBOUTISSAGE;23 rue BRULEFER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4637725;48.870323;https://fiches-risques.brgm.fr/georisques/casias/SSP3893478
SSP3893479;BASIAS;IDF9304440;DLI;38 rue BRULEFER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4639387;48.871338;https://fiches-risques.brgm.fr/georisques/casias/SSP3893479
SSP3893480;BASIAS;IDF9304441;TRI DES DECHETS DE CHANTIERS;91 rue SAINT-ANTOINE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4641728;48.86686;https://fiches-risques.brgm.fr/georisques/casias/SSP3893480
SSP3893481;BASIAS;IDF9304442;DEPOT DE FERRAILLES;257 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4642756;48.869774;https://fiches-risques.brgm.fr/georisques/casias/SSP3893481
SSP3893482;BASIAS;IDF9304443;CARROSSERIE AUTOMOBILE;261 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4645212;48.869835;https://fiches-risques.brgm.fr/georisques/casias/SSP3893482
SSP3893483;BASIAS;IDF9304444;FABRICATION DE TRANSFORMATEURS;18 rue BRULEFER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4649727;48.87053;https://fiches-risques.brgm.fr/georisques/casias/SSP3893483
SSP3893484;BASIAS;IDF9304445;DEPOT DE FERRAILLES;198 rue LE NAIN DE TILLEMONT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.465619;48.856903;https://fiches-risques.brgm.fr/georisques/casias/SSP3893484
SSP3893485;BASIAS;IDF9304446;"MECANIQUE DE PRECISION ; DECOUPAGE - EMBOUTISSAGE DES METAUX";214 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4655874;48.876274;https://fiches-risques.brgm.fr/georisques/casias/SSP3893485
SSP3893486;BASIAS;IDF9304447;CARROSSERIE AUTOMOBILE;265 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4655716;48.870132;https://fiches-risques.brgm.fr/georisques/casias/SSP3893486
SSP3893487;BASIAS;IDF9304448;DEPOT DE FERRAILLES;217 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4655619;48.876923;https://fiches-risques.brgm.fr/georisques/casias/SSP3893487
SSP3893488;BASIAS;IDF9304449;TOLERIE INDUSTRIELLE;2 rue ACACIAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4657216;48.870167;https://fiches-risques.brgm.fr/georisques/casias/SSP3893488
SSP3893489;BASIAS;IDF9304450;CARROSSERIE AUTOMOBILE;34 rue NUNGESSER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4674578;48.866837;https://fiches-risques.brgm.fr/georisques/casias/SSP3893489
SSP3893490;BASIAS;IDF9304451;"RECUPERATION, DEMOLITION D'AUTOMOBILES ; DEPOT DE FERRAILLES";282 rue ROSNY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.467917;48.870407;https://fiches-risques.brgm.fr/georisques/casias/SSP3893490
SSP3893491;BASIAS;IDF9304452;"TOLERIE INDUSTRIELLE ; PETITE CHAUDRONNERIE";11 bis rue EUGENE POTTIER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4680688;48.865993;https://fiches-risques.brgm.fr/georisques/casias/SSP3893491
SSP3893492;BASIAS;IDF9304453;"PRODUCTION D'EAU POTABLE ; DEPOT de CHLORE ; TRANSFORMATEUR AU PCB";272 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4681828;48.873024;https://fiches-risques.brgm.fr/georisques/casias/SSP3893492
SSP3893493;BASIAS;IDF9304454;DEPOT DE FERRAILLES;22 rue ACACIAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4694085;48.872574;https://fiches-risques.brgm.fr/georisques/casias/SSP3893493
SSP3893494;BASIAS;IDF9304455;"ENTREPRISE DE TRAVAUX PUBLICS ; DLI";280 boulevard BOISSIERE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4696186;48.87465;https://fiches-risques.brgm.fr/georisques/casias/SSP3893494
SSP3893495;BASIAS;IDF9304456;STATION DE TRANSIT D'ORDURES MENAGERES;28 rue ACACIAS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4696817;48.872787;https://fiches-risques.brgm.fr/georisques/casias/SSP3893495
SSP3893496;BASIAS;IDF9304457;"COLLEGE ; TRANSFORMATEUR AU PCB";27 rue COTE DU NORD;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4727054;48.861687;https://fiches-risques.brgm.fr/georisques/casias/SSP3893496
SSP3893598;BASIAS;IDF9304559;FONDERIE;41 rue EPINE;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.425592;48.863857;https://fiches-risques.brgm.fr/georisques/casias/SSP3893598
SSP3893497;BASIAS;IDF9304458;DEPOT DE FERRAILLES;43 rue BABEUF;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4763741;48.867485;https://fiches-risques.brgm.fr/georisques/casias/SSP3893497
SSP3893498;BASIAS;IDF9304459;"ENTREPOTS ; DEPOTS LIQUIDES INFLAMMABLES ; DEPOT DE NOIR DE CARBONE"; rue ROBERT BREMOND;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4633913;48.95635;https://fiches-risques.brgm.fr/georisques/casias/SSP3893498
SSP3893499;BASIAS;IDF9304460;"ENTREPOTS COUVERTS ; DEPOTS DE LIQUIDES INFLAMMABLES ; DEPOTS DE GAZ LIQUEFIES ; ATELIERS DE CHARGES"; GARONOR;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4661462;48.955086;https://fiches-risques.brgm.fr/georisques/casias/SSP3893499
SSP3893500;BASIAS;IDF9304461;DISTRIBUTION DE PRODUITS CHIMIQUES  CHIMIQUES MINERAUX ET DE BLOCS PARADICHLOROBENZENE; GARONOR;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.469857;48.958813;https://fiches-risques.brgm.fr/georisques/casias/SSP3893500
SSP3893626;BASIAS;IDF9304587;FONDERIE DE METAUX NON FERREUX;41 rue NIEUPORT;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.439413;48.916992;https://fiches-risques.brgm.fr/georisques/casias/SSP3893626
SSP3893501;BASIAS;IDF9304462;"TRANSPORTS ; ENTREPOTS ; TRANSFORMATEUR";26 rue HENRI BECQUEREL;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.478566;48.947994;https://fiches-risques.brgm.fr/georisques/casias/SSP3893501
SSP3893502;BASIAS;IDF9304463;TRAITEMENT DES METAUX ET MATIERES PLASTIQUES;12 rue JEAN CHAPTAL;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4840744;48.945423;https://fiches-risques.brgm.fr/georisques/casias/SSP3893502
SSP3893503;BASIAS;IDF9304464;CARROSSERIE AUTOMOBILE;9 bis rue MARCEL DUTHET;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4868534;48.920734;https://fiches-risques.brgm.fr/georisques/casias/SSP3893503
SSP3893504;BASIAS;IDF9304465;GARAGE AUTOMOBILE;63 rue JACQUES DUCLOS;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4941223;48.94534;https://fiches-risques.brgm.fr/georisques/casias/SSP3893504
SSP3893505;BASIAS;IDF9304466;CARROSSERIE AUTOMOBILE;61 rue SAULES;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.5007622;48.950966;https://fiches-risques.brgm.fr/georisques/casias/SSP3893505
SSP3893506;BASIAS;IDF9304467;PRODUCTION DE MATERIAUX A BASE D'AMIANTE;107 route MITRY;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Non renseigné;2.50308;48.9417;https://fiches-risques.brgm.fr/georisques/casias/SSP3893506
SSP3893507;BASIAS;IDF9304468;RECUPERATION ET TRI DE DECHETS INDUSTRIELS;6 rue VICTOIRE;93150;93007;LE BLANC MESNIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4437017;48.93812;https://fiches-risques.brgm.fr/georisques/casias/SSP3893507
SSP3893508;BASIAS;IDF9304469;LABORATOIRE PHOTOGRAPHIQUE;3 rue FRERES LUMIERE;93150;93007;LE BLANC MESNIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.455043;48.954388;https://fiches-risques.brgm.fr/georisques/casias/SSP3893508
