code_metier;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;x_wgs84;y_wgs84;fiche_risque
SSP3889368;;2 rue SORIN;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3436406;48.91427;https://fiches-risques.brgm.fr/georisques/casias/SSP3889368
SSP3889369;;52 boulevard ORNANO;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3438861;48.914482;https://fiches-risques.brgm.fr/georisques/casias/SSP3889369
SSP3889370;;63 boulevard ORNANO;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3446367;48.914555;https://fiches-risques.brgm.fr/georisques/casias/SSP3889370
SSP3889387;;36 rue PLEYEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3449373;48.91815;https://fiches-risques.brgm.fr/georisques/casias/SSP3889387
SSP3889388;;13 boulevard ORNANO;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3446918;48.91923;https://fiches-risques.brgm.fr/georisques/casias/SSP3889388
SSP3889581;;30 rue PINEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3583422;48.93111;https://fiches-risques.brgm.fr/georisques/casias/SSP3889581
SSP3889389;;"24 boulevard ORNANO, ex 158 boulevard ORNANO";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.343832;48.918423;https://fiches-risques.brgm.fr/georisques/casias/SSP3889389
SSP3889390;;18 boulevard ORNANO ou 25 boulevard ORNANO;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3437366;48.919098;https://fiches-risques.brgm.fr/georisques/casias/SSP3889390
SSP3889391;;"175 boulevard ANATOLE FRANCE ; 20 boulevard ORNANO";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3432727;48.91888;https://fiches-risques.brgm.fr/georisques/casias/SSP3889391
SSP3889392;;"227 boulevard ANATOLE FRANCE, route de la REVOLTE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.34068;48.916443;https://fiches-risques.brgm.fr/georisques/casias/SSP3889392
SSP3889393;;227 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.339834;48.91578;https://fiches-risques.brgm.fr/georisques/casias/SSP3889393
SSP3889419;;2 boulevard LIBERATION de la;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3404214;48.92811;https://fiches-risques.brgm.fr/georisques/casias/SSP3889419
SSP3889420;;"1 boulevard ANATOLE FRANCE, ex route de la REVOLTE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.343942;48.92422;https://fiches-risques.brgm.fr/georisques/casias/SSP3889420
SSP3889421;;"122 boulevard ANATOLE FRANCE, ex 122 route de la REVOLTE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.346139;48.923073;https://fiches-risques.brgm.fr/georisques/casias/SSP3889421
SSP3889422;;118 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3471897;48.923233;https://fiches-risques.brgm.fr/georisques/casias/SSP3889422
SSP3889423;;116 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.347422;48.923412;https://fiches-risques.brgm.fr/georisques/casias/SSP3889423
SSP3889424;;139 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3463297;48.92148;https://fiches-risques.brgm.fr/georisques/casias/SSP3889424
SSP3889425;;131 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3466573;48.92184;https://fiches-risques.brgm.fr/georisques/casias/SSP3889425
SSP3889441;;"26 rue JULES GENOVESI, ex 26 rue de l'AVENIR";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3442152;48.926083;https://fiches-risques.brgm.fr/georisques/casias/SSP3889441
SSP3889442;;18 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.34341;48.926228;https://fiches-risques.brgm.fr/georisques/casias/SSP3889442
SSP3889443;;25 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.34442;48.926346;https://fiches-risques.brgm.fr/georisques/casias/SSP3889443
SSP3889444;;23 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3441744;48.926388;https://fiches-risques.brgm.fr/georisques/casias/SSP3889444
SSP3889445;;39 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.343765;48.92647;https://fiches-risques.brgm.fr/georisques/casias/SSP3889445
SSP3889447;;7 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3425367;48.926712;https://fiches-risques.brgm.fr/georisques/casias/SSP3889447
SSP3889448;;9 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3426049;48.926678;https://fiches-risques.brgm.fr/georisques/casias/SSP3889448
SSP3889449;;"8 route REVOLTE de la, actuel boulevard ANATOLE FRANCE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.349169;48.9253;https://fiches-risques.brgm.fr/georisques/casias/SSP3889449
SSP3889458;;45 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3527446;48.92584;https://fiches-risques.brgm.fr/georisques/casias/SSP3889458
SSP3889459;;"120 rue AMBROISE CROIZAT ; 45 boulevard ANATOLE FRANCE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3534272;48.92629;https://fiches-risques.brgm.fr/georisques/casias/SSP3889459
SSP3889460;;43 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3527038;48.92648;https://fiches-risques.brgm.fr/georisques/casias/SSP3889460
SSP3889461;;31 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3528543;48.92683;https://fiches-risques.brgm.fr/georisques/casias/SSP3889461
SSP3889462;;"120 rue AMBROISE CROIZAT, ex 120 rue de la GARE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3543825;48.926468;https://fiches-risques.brgm.fr/georisques/casias/SSP3889462
SSP3889463;;120 rue AMBROISE CROIZAT;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3540142;48.926876;https://fiches-risques.brgm.fr/georisques/casias/SSP3889463
SSP3889464;;144 rue AMBROISE CROIZAT;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.353441;48.927135;https://fiches-risques.brgm.fr/georisques/casias/SSP3889464
SSP3889465;;"164 rue AMBROISE CROIZAT, ex 164 rue de la GARE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3551605;48.92646;https://fiches-risques.brgm.fr/georisques/casias/SSP3889465
SSP3889482;;"rue CHARLES MICHELS, ex rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3416226;48.92986;https://fiches-risques.brgm.fr/georisques/casias/SSP3889482
SSP3889483;;105 rue CHARLES MICHELS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3425095;48.928844;https://fiches-risques.brgm.fr/georisques/casias/SSP3889483
SSP3889484;;"103 rue CHARLES MICHELS, ex 103 - 105 rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3435197;48.92891;https://fiches-risques.brgm.fr/georisques/casias/SSP3889484
SSP3889485;;"97 rue CHARLES MICHELS, ex 97 rue des POISSONNIERS ex 21 rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3448434;48.929302;https://fiches-risques.brgm.fr/georisques/casias/SSP3889485
SSP3889486;;"97 rue CHARLES MICHELS, ex 97 rue des POISSONNIERS ex 21 rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.343738;48.9296;https://fiches-risques.brgm.fr/georisques/casias/SSP3889486
SSP3889487;;77 rue CHARLES MICHELS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3442433;48.930725;https://fiches-risques.brgm.fr/georisques/casias/SSP3889487
SSP3889488;;61 rue CHARLES MICHELS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3448303;48.931534;https://fiches-risques.brgm.fr/georisques/casias/SSP3889488
SSP3889489;;"77 rue CHARLES MICHELS, ex 17 à 19 (77) rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3437383;48.931686;https://fiches-risques.brgm.fr/georisques/casias/SSP3889489
SSP3889506;;rue CHARLES MICHEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3440115;48.93442;https://fiches-risques.brgm.fr/georisques/casias/SSP3889506
SSP3889507;;"17 rue CHARLES MICHELS, ex 7 et 19, rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.344353;48.93503;https://fiches-risques.brgm.fr/georisques/casias/SSP3889507
SSP3889508;;"17 rue CHARLES MICHELS, ex 7 et 19, rue des POISSONNIERS";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3442166;48.935158;https://fiches-risques.brgm.fr/georisques/casias/SSP3889508
SSP3889509;;19 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3442302;48.935375;https://fiches-risques.brgm.fr/georisques/casias/SSP3889509
SSP3889510;;27 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3442576;48.93551;https://fiches-risques.brgm.fr/georisques/casias/SSP3889510
SSP3889511;;27 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3442986;48.935707;https://fiches-risques.brgm.fr/georisques/casias/SSP3889511
SSP3889512;;rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3447897;48.93539;https://fiches-risques.brgm.fr/georisques/casias/SSP3889512
SSP3889513;;7 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3449264;48.93515;https://fiches-risques.brgm.fr/georisques/casias/SSP3889513
SSP3889530;;"route GONESSE de, actuelle avenue de STALINGRAD";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3585515;48.943703;https://fiches-risques.brgm.fr/georisques/casias/SSP3889530
SSP3889531;;"route GONESSE de, actuelle avenue de STALINGRAD ; rue de PARIS actuelle rue GABRIEL PERI";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.359602;48.943794;https://fiches-risques.brgm.fr/georisques/casias/SSP3889531
SSP3889532;;"144 rue PARIS de, act. rue GABRIEL PERI ; 2 route de GONESSE ou STAINS, act. avenue de STALINGRAD";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.358456;48.94363;https://fiches-risques.brgm.fr/georisques/casias/SSP3889532
SSP3889533;;"route EPINAY d', actuelle avenue du COLONEL FABIEN";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3555229;48.943954;https://fiches-risques.brgm.fr/georisques/casias/SSP3889533
SSP3889534;;"rue PARIS de, actuelle rue GABRIEL PERI ; rue BONNEVIDE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3581963;48.94282;https://fiches-risques.brgm.fr/georisques/casias/SSP3889534
SSP3889535;;"route GONESSE de, actuelle avenue de STALINGRAD";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3590024;48.942764;https://fiches-risques.brgm.fr/georisques/casias/SSP3889535
SSP3889536;;70 rue BONNEVIDE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3583744;48.94225;https://fiches-risques.brgm.fr/georisques/casias/SSP3889536
SSP3889537;;rue BONNEVIDE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.358579;48.941765;https://fiches-risques.brgm.fr/georisques/casias/SSP3889537
SSP3889546;;47 boulevard FELIX FAURE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3625767;48.93787;https://fiches-risques.brgm.fr/georisques/casias/SSP3889546
SSP3889547;;"5 Impasse CHOISEL,  actuel passage du MOULIN CHOISEL";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3622856;48.935505;https://fiches-risques.brgm.fr/georisques/casias/SSP3889547
SSP3889548;;5 Impasse CHOISEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.363118;48.935795;https://fiches-risques.brgm.fr/georisques/casias/SSP3889548
SSP3889549;;avenue SAINT-REMY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.368035;48.934956;https://fiches-risques.brgm.fr/georisques/casias/SSP3889549
SSP3889550;;14 rue SAINT REMY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.368936;48.93519;https://fiches-risques.brgm.fr/georisques/casias/SSP3889550
SSP3889551;;route départementale 37 de SAINT-DENIS à BONDY actuelle route de LA NEUVE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3736038;48.934433;https://fiches-risques.brgm.fr/georisques/casias/SSP3889551
SSP3889552;;"route EPINAY d', actuelle avenue du COLONEL FABIEN ; rue de DAKAR actuelle rue du 19 MARS 1962";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3521543;48.948753;https://fiches-risques.brgm.fr/georisques/casias/SSP3889552
SSP3889553;;35 avenue COLONEL FABIEN du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3462245;48.943825;https://fiches-risques.brgm.fr/georisques/casias/SSP3889553
SSP3889570;;7 rue BRISE ECHALAS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.345541;48.938538;https://fiches-risques.brgm.fr/georisques/casias/SSP3889570
SSP3889571;;rue ROUSSEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.351224;48.939533;https://fiches-risques.brgm.fr/georisques/casias/SSP3889571
SSP3889572;;"6 boulevard CARNOT, ex 6 cours BENOIST";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.352025;48.937836;https://fiches-risques.brgm.fr/georisques/casias/SSP3889572
SSP3889573;;"65 rue PAUL ELUARD, ex 65 et 67 rue de la BRICHE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3429203;48.94005;https://fiches-risques.brgm.fr/georisques/casias/SSP3889573
SSP3889574;;38 rue BRICHE de la;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3408184;48.943153;https://fiches-risques.brgm.fr/georisques/casias/SSP3889574
SSP3889575;;"38 rue PAUL ELUARD, ex 36 - 38 rue de la BRICHE ; 3 rue du FORT DE LA BRICHE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3412416;48.943016;https://fiches-risques.brgm.fr/georisques/casias/SSP3889575
SSP3889576;;Chemin BRICHE de la;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3412278;48.94271;https://fiches-risques.brgm.fr/georisques/casias/SSP3889576
SSP3889577;;"40 rue BRICHE de la, actuelle rue PAUL ELUARD";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3405044;48.94369;https://fiches-risques.brgm.fr/georisques/casias/SSP3889577
SSP3889587;;4 rue GABRIEL PERI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3568952;48.930542;https://fiches-risques.brgm.fr/georisques/casias/SSP3889587
SSP3889588;;2 rue GABRIEL PERI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3567996;48.93038;https://fiches-risques.brgm.fr/georisques/casias/SSP3889588
SSP3889589;;1 rue GABRIEL PERI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3561583;48.93047;https://fiches-risques.brgm.fr/georisques/casias/SSP3889589
SSP3889590;;"3 rue GABRIEL PERI ; 10 boulevard MARCEL SEMBAT";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.355708;48.930832;https://fiches-risques.brgm.fr/georisques/casias/SSP3889590
SSP3889609;;20 rue TOUL de;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3579466;48.93188;https://fiches-risques.brgm.fr/georisques/casias/SSP3889609
SSP3889591;;16 rue GABRIEL PERI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3565407;48.931477;https://fiches-risques.brgm.fr/georisques/casias/SSP3889591
SSP3889630;;TOMBETTES Les;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3556066;48.914806;https://fiches-risques.brgm.fr/georisques/casias/SSP3889630
SSP3889592;Ancien garage auto;10 rue TOUL de;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3572643;48.93164;https://fiches-risques.brgm.fr/georisques/casias/SSP3889592
SSP3889607;;16 rue FRANCIS DE PRESSENSE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3732276;48.92382;https://fiches-risques.brgm.fr/georisques/casias/SSP3889607
SSP3889608;;88 rue FRANCIS DE PRESSENSE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3765311;48.92517;https://fiches-risques.brgm.fr/georisques/casias/SSP3889608
SSP3889611;;22 rue FRANCIS DE PRESSENSE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3741283;48.923965;https://fiches-risques.brgm.fr/georisques/casias/SSP3889611
SSP3889612;;"31 Chemin AUBERVILLIERS d', actuelle rue DANIELLE CASANOVA";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3654096;48.92663;https://fiches-risques.brgm.fr/georisques/casias/SSP3889612
SSP3889613;;26 rue LANDY du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.362702;48.915657;https://fiches-risques.brgm.fr/georisques/casias/SSP3889613
SSP3889614;;Chemin CORNILLON du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3657458;48.917717;https://fiches-risques.brgm.fr/georisques/casias/SSP3889614
SSP3889615;;8 rue CANAL du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3608935;48.929058;https://fiches-risques.brgm.fr/georisques/casias/SSP3889615
SSP3889616;;4 rue VOISINE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3625045;48.929832;https://fiches-risques.brgm.fr/georisques/casias/SSP3889616
SSP3889634;;3 rue PLEYEL;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3453877;48.91939;https://fiches-risques.brgm.fr/georisques/casias/SSP3889634
SSP3889635;;27 bis rue CALON;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3444333;48.92489;https://fiches-risques.brgm.fr/georisques/casias/SSP3889635
SSP3889636;;41 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3466444;48.925995;https://fiches-risques.brgm.fr/georisques/casias/SSP3889636
SSP3889637;;20 rue JULES GENOVESI;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3436966;48.926155;https://fiches-risques.brgm.fr/georisques/casias/SSP3889637
SSP3889638;;Quai SAINT-OUEN de;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3390567;48.928288;https://fiches-risques.brgm.fr/georisques/casias/SSP3889638
SSP3889639;;106 rue POISSONNIERS des;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3416908;48.928764;https://fiches-risques.brgm.fr/georisques/casias/SSP3889639
SSP3889640;;103 rue CHARLES MICHELS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3425505;48.92943;https://fiches-risques.brgm.fr/georisques/casias/SSP3889640
SSP3889641;;"3 rue Gare de la, actuelle rue AMBROISE CROIZAT";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3482425;48.93211;https://fiches-risques.brgm.fr/georisques/casias/SSP3889641
SSP3889659;;36 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3434112;48.936237;https://fiches-risques.brgm.fr/georisques/casias/SSP3889659
SSP3889660;;34 rue PORT du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3435614;48.936146;https://fiches-risques.brgm.fr/georisques/casias/SSP3889660
SSP3889661;;Pont Chemin de Fer SNCF sur le Canal du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3449812;48.937496;https://fiches-risques.brgm.fr/georisques/casias/SSP3889661
SSP3889662;;rue BRISE ECHALAS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3458002;48.93747;https://fiches-risques.brgm.fr/georisques/casias/SSP3889662
SSP3889663;;13 rue GISQUET;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3468242;48.938396;https://fiches-risques.brgm.fr/georisques/casias/SSP3889663
SSP3889664;;17 rue GISQUET;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3465102;48.93844;https://fiches-risques.brgm.fr/georisques/casias/SSP3889664
SSP3889665;;rue BRISE ECHALAS ou chemin des POISSONNIERS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3456912;48.938828;https://fiches-risques.brgm.fr/georisques/casias/SSP3889665
SSP3889666;;36 rue PAUL ELUARD;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3461146;48.939556;https://fiches-risques.brgm.fr/georisques/casias/SSP3889666
SSP3889700;;18 rue GENIN;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3544655;48.929302;https://fiches-risques.brgm.fr/georisques/casias/SSP3889700
SSP3889691;;1 Chemin AUBERVILLIERS d';93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.362122;48.92947;https://fiches-risques.brgm.fr/georisques/casias/SSP3889691
SSP3889692;;48 rue DANIELLE CASANOVA;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3620536;48.929024;https://fiches-risques.brgm.fr/georisques/casias/SSP3889692
SSP3889693;;54 rue DANIELLE CASANOVA;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.36219;48.928898;https://fiches-risques.brgm.fr/georisques/casias/SSP3889693
SSP3889694;;"21 route AUBERVILLIERS d', actuelle 37 rue DANIELLE CASANOVA";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.364755;48.927395;https://fiches-risques.brgm.fr/georisques/casias/SSP3889694
SSP3889695;;29 bis Chemin départemental;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3608382;48.92743;https://fiches-risques.brgm.fr/georisques/casias/SSP3889695
SSP3889696;;29 bis Chemin départemental;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3629124;48.92713;https://fiches-risques.brgm.fr/georisques/casias/SSP3889696
